Year,Month,precip_mm_prism,precip_mm_gridmet,etr_mm_gridmet,tmmx_C_gridmet,tmmn_C_gridmet,srad_wpm2_gridmet,wind_mps_gridmet,rhmax_pct_gridmet,rhmin_pct_gridmet,vpd_kpa_gridmet
1900,9,164.88695907592773,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,10,95.95866165161132,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,11,24.65595488548279,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,12,9.673560802141825,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,1,11.505446863174438,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,2,39.232393709818524,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,3,60.048568662007646,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,4,103.03389574686686,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,5,39.449138418833414,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,6,56.05576629638672,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,7,54.965670903523765,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,8,63.21165237426758,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,9,84.90221290588379,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,10,47.980696487426755,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,11,26.22073704401652,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,12,22.768866364161173,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,1,29.09909683863322,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,2,16.83824774424235,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,3,48.936751174926755,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,4,34.667534828186035,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,5,156.17489878336588,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,6,172.41701596577963,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,7,177.91895014444987,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,8,221.4163808186849,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,9,116.40603154500326,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,10,73.52349650065104,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,11,58.077019945780435,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,12,37.35930693944295,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,1,11.176083310445149,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,2,38.10983206431071,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,3,42.47502396901449,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,4,72.60312271118164,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,5,273.07760899861654,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,6,86.9694667816162,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,7,80.05558624267579,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,8,189.36808242797852,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,9,109.15383961995443,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,10,101.60244776407878,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,11,36.51609547932943,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,12,17.646951365470887,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,1,23.345413208007813,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,2,4.359589099884033,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,3,68.14462070465088,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,4,136.82487564086915,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,5,193.64410629272462,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,6,171.07329711914062,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,7,174.45540974934895,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,8,97.44355010986328,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,9,81.58031972249348,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,10,32.97105391820272,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,11,5.7561706384023035,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,12,16.242783546447754,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,1,23.58089647293091,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,2,37.113656775156656,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,3,83.84409255981446,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,4,54.6309211730957,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,5,124.13870709737142,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,6,70.62237510681152,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,7,151.56990292867025,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,8,79.5055580774943,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,9,208.0480701446533,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,10,51.99965864817302,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,11,66.85755500793456,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,12,4.210900080949068,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,1,21.672179317474367,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,2,32.24573901494344,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,3,51.401889165242515,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,4,70.67200037638347,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,5,42.0432820002238,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,6,145.38865458170574,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,7,92.05097020467123,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,8,143.80085271199545,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,9,90.18678506215413,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,10,22.644177850087484,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,11,56.50577812194824,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,12,23.207047192255654,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,1,71.64793345133464,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,2,30.638445059458416,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,3,47.31167424519857,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,4,39.46483376820882,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,5,60.98506546020508,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,6,147.97227147420247,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,7,123.17528648376465,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,8,86.37267150878907,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,9,65.76557388305665,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,10,80.84279708862304,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,11,31.296014817555747,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,12,25.69701623916626,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,1,3.1794694224993387,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,2,52.194970258076985,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,3,16.756249856948852,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,4,67.12834498087565,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,5,219.20484771728516,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,6,253.88775304158528,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,7,92.05963961283366,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,8,152.14283701578776,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,9,25.803399960199993,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,10,114.49009138743082,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,11,54.33817297617595,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,12,5.727117025852204,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,1,17.426027989387514,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,2,28.43998165130615,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,3,58.57365550994873,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,4,61.44841613769531,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,5,130.07625312805175,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,6,136.86255124409993,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,7,238.84269536336262,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,8,26.920569515228273,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,9,143.54835472106933,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,10,42.40375912984212,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,11,150.89881642659506,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,12,56.973093287150064,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,1,44.98968633015951,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,2,16.004963827133178,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,3,0.9930850202372918,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,4,31.962099345525107,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,5,209.76068903605145,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,6,76.67311979929606,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,7,75.10205879211426,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,8,170.7435740152995,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,9,144.98681882222493,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,10,19.94149856567383,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,11,4.863014789422353,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,12,26.481584358215333,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,1,13.425830968221028,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,2,136.57053248087564,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,3,19.164075326919555,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,4,55.70010484059652,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,5,58.31995213826497,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,6,9.387485186258951,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,7,79.28121935526529,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,8,104.66045379638672,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,9,125.43399353027344,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,10,46.239814376831056,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,11,31.120705954233806,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,12,63.49232317606608,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,1,5.4292937556902565,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,2,44.10318603515625,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,3,89.66116631825766,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,4,53.039138603210446,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,5,85.23840942382813,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,6,96.2005771636963,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,7,74.32235914866129,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,8,92.55538266499838,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,9,93.33398927052816,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,10,91.46990458170573,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,11,20.295056756337484,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,12,12.471615600585938,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,1,14.369201914469402,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,2,54.339778963724775,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,3,36.797332127889,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,4,61.12029495239258,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,5,136.37179527282714,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,6,59.745936965942384,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,7,31.41942550341288,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,8,11.310686000188191,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,9,105.63061815897623,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,10,104.76941363016765,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,11,44.05551026662191,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,12,93.18332163492839,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,1,4.2770785927772526,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,2,39.68534698486328,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,3,61.335415267944335,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,4,46.56686579386393,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,5,45.90004297892253,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,6,143.68737818400066,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,7,66.4788164138794,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,8,83.65934219360352,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,9,183.94085820515951,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,10,87.28041222890218,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,11,2.5483880774428447,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,12,30.41729145050049,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,1,39.84168504079183,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,2,85.42578125,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,3,44.78831253051758,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,4,74.90123850504557,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,5,240.59955774943035,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,6,212.3061955769857,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,7,217.6598981221517,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,8,95.68703142801921,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,9,142.56999244689942,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,10,32.83613767623901,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,11,18.040986903508504,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,12,23.589058113098144,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,1,82.62431182861329,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,2,7.923359155654907,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,3,57.841034253438316,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,4,67.79750207265218,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,5,155.99138158162435,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,6,167.77905197143554,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,7,15.524101821581523,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,8,41.50799268086751,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,9,102.2841022491455,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,10,74.65595874786376,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,11,70.65986232757568,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,12,19.339031632741293,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,1,11.038339217503866,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,2,0.1390155242329153,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,3,31.3265856107076,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,4,115.433167775472,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,5,108.33751932779948,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,6,87.06628138224283,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,7,22.030446147918703,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,8,142.76762619018555,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,9,89.00436878204346,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,10,27.07730639775594,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,11,0.6948631962295622,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,12,5.748655716578166,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,1,18.012602392832438,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,2,23.996904563903808,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,3,23.677073510487876,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,4,93.9726796468099,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,5,118.98716049194336,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,6,50.113572947184245,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,7,57.51098747253418,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,8,67.31993554433187,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,9,104.97660160064697,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,10,119.01628303527832,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,11,75.66467189788818,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,12,64.7685734430949,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,1,4.893540076414744,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,2,46.06201362609863,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,3,73.53148193359375,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,4,108.39352823893229,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,5,83.61082394917806,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,6,130.4546713511149,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,7,33.93810246785482,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,8,71.16840502421061,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,9,59.321221097310385,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,10,40.14682801564535,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,11,61.27908369700114,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,12,4.730676225821177,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,1,5.271350073814392,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,2,7.899967388312022,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,3,61.8503794670105,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,4,97.35539042154947,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,5,69.41621952056884,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,6,95.12639738718669,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,7,129.31936988830566,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,8,118.04088910420735,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,9,119.26449381510416,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,10,47.494849077860515,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,11,51.54046510060628,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,12,32.010611343383786,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,1,33.62775888442993,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,2,7.557180587450663,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,3,54.694272645314534,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,4,76.020343653361,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,5,124.25165303548177,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,6,161.218776067098,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,7,102.89406979878744,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,8,163.39359512329102,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,9,131.71167856852213,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,10,29.313861242930095,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,11,0.6399511209650276,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,12,9.852416165669759,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,1,12.431409581502278,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,2,35.40754400889079,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,3,121.21481793721517,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,4,139.6115982055664,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,5,108.20877126057943,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,6,69.37877623240153,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,7,163.88926645914714,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,8,18.628584321339925,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,9,108.75177268981933,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,10,52.333924229939775,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,11,119.17141087849934,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,12,3.641904389858246,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,1,2.3200370013713836,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,2,6.842859276135763,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,3,58.680790710449216,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,4,70.73497695922852,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,5,99.30369542439779,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,6,162.30805994669598,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,7,123.8044832865397,NA,NA,NA,NA,NA,NA,NA,NA,NA
